# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  161       6.363782889451e-10       1.377777983676e-13      -6.061201980146e-12       1.117011109761e-15       2.721162308626e-12       5.066019541209e-13      -3.205969285423e-15 
  162       6.404291338379e-10       1.365757975884e-13      -6.027975462088e-12       1.132388391160e-15       2.672460317778e-12       4.993746645375e-13      -3.138495557750e-15 
  163       6.444397767589e-10       1.353359659618e-13      -5.991153094629e-12       1.147899268255e-15       2.624940512608e-12       4.922733067771e-13      -3.070968599453e-15 
  164       6.484089002013e-10       1.340607905793e-13      -5.950714550552e-12       1.163543824523e-15       2.578569115948e-12       4.853012073313e-13      -3.003580444988e-15 
  165       6.523351568006e-10       1.327528804417e-13      -5.906641573838e-12       1.179322116229e-15       2.533307562947e-12       4.784614379614e-13      -2.936530520500e-15 
  166       6.562171688404e-10       1.314149681462e-13      -5.858918020443e-12       1.195234171947e-15       2.489112408058e-12       4.717568089758e-13      -2.870025739828e-15 
  167       6.600535277578e-10       1.300499115735e-13      -5.807529899072e-12       1.211279992065e-15       2.445935232016e-12       4.651898625076e-13      -2.804280600518e-15 
  168       6.638427936493e-10       1.286606955744e-13      -5.752465411953e-12       1.227459548306e-15       2.403722548823e-12       4.587628657923e-13      -2.739517279828e-15 
  169       6.675834947763e-10       1.272504336574e-13      -5.693714995614e-12       1.243772783238e-15       2.362415712729e-12       4.524778044453e-13      -2.675965730742e-15 
  170       6.712741270708e-10       1.258223696751e-13      -5.631271361660e-12       1.260219609789e-15       2.321950825211e-12       4.463363757389e-13      -2.613863777978e-15 
  171       6.749132529639e-10       1.243797806009e-13      -5.565128791646e-12       1.276799886463e-15       2.282271663590e-12       4.403395048928e-13      -2.553406268716e-15 
  172       6.784998081538e-10       1.229256722300e-13      -5.495280870371e-12       1.293513341691e-15       2.243369871284e-12       4.344858627562e-13      -2.494587565963e-15 
  173       6.820328195882e-10       1.214630612198e-13      -5.421722640841e-12       1.310359642207e-15       2.205247956018e-12       4.287732110708e-13      -2.437346044946e-15 
  174       6.855113083556e-10       1.199950729908e-13      -5.344451370602e-12       1.327338416206e-15       2.167906530248e-12       4.231988597299e-13      -2.381613745238e-15 
  175       6.889342895957e-10       1.185249430100e-13      -5.263466589474e-12       1.344449252750e-15       2.131344271270e-12       4.177596581097e-13      -2.327316258913e-15 
  176       6.923007724104e-10       1.170560180740e-13      -5.178770127282e-12       1.361691701189e-15       2.095557881332e-12       4.124519864009e-13      -2.274372618699e-15 
  177       6.956097597750e-10       1.155917575928e-13      -5.090366151589e-12       1.379065270570e-15       2.060542047742e-12       4.072717469398e-13      -2.222695186136e-15 
  178       6.988602484486e-10       1.141357348730e-13      -4.998261205428e-12       1.396569429056e-15       2.026289402979e-12       4.022143555403e-13      -2.172189539725e-15 
  179       7.020512288853e-10       1.126916384014e-13      -4.902464245033e-12       1.414203603341e-15       1.992790484803e-12       3.972747328246e-13      -2.122754363087e-15 
  180       7.051816851450e-10       1.112632731281e-13      -4.802986677573e-12       1.431967178059e-15       1.960033696364e-12       3.924472955554e-13      -2.074281333117e-15 
  181       7.082505948041e-10       1.098545617505e-13      -4.699842398883e-12       1.449859495207e-15       1.928005266314e-12       3.877259479666e-13      -2.026655008137e-15 
  182       7.112569288665e-10       1.084695459963e-13      -4.593047831194e-12       1.467879853552e-15       1.896689208914e-12       3.831040730954e-13      -1.979752716051e-15 
  183       7.141996516745e-10       1.071123879068e-13      -4.482621960871e-12       1.486027508050e-15       1.866067284146e-12       3.785745241132e-13      -1.933444442500e-15 
  184       7.170777208197e-10       1.057873711208e-13      -4.368586376139e-12       1.504301669260e-15       1.836118957822e-12       3.741296156573e-13      -1.887592719018e-15 
  185       7.198900870535e-10       1.044989021579e-13      -4.250965304818e-12       1.522701502758e-15       1.806821361696e-12       3.697611151624e-13      -1.842052511182e-15 
  186       7.226356941986e-10       1.032515117016e-13      -4.129785652055e-12       1.541226128552e-15       1.778149253569e-12       3.654602341917e-13      -1.796671106773e-15 
  187       7.253134790593e-10       1.020498558830e-13      -4.005077038056e-12       1.559874620496e-15       1.750074977406e-12       3.612176197688e-13      -1.751288003924e-15 
  188       7.279223713327e-10       1.008987175643e-13      -3.876871835819e-12       1.578646005706e-15       1.722568423440e-12       3.570233457086e-13      -1.705734799279e-15 
  189       7.304612935195e-10       9.980300762220e-14      -3.745205208863e-12       1.597539263973e-15       1.695596988283e-12       3.528669039493e-13      -1.659835076147e-15 
  190       7.329291608346e-10       9.876776623101e-14      -3.610115148963e-12       1.616553327180e-15       1.669125535039e-12       3.487371958833e-13      -1.613404292653e-15 
  191       7.353249540446e-10       9.779795437604e-14      -3.471640292239e-12       1.635687079438e-15       1.643123339303e-12       3.446248402895e-13      -1.566290315097e-15 
  192       7.376479442660e-10       9.689780825300e-14      -3.329813105848e-12       1.654939358732e-15       1.617585592147e-12       3.405293085268e-13      -1.518498646533e-15 
  193       7.398974848956e-10       9.607143880230e-14      -3.184666261692e-12       1.674308954273e-15       1.592513436956e-12       3.364523090814e-13      -1.470076397638e-15 
  194       7.420729403494e-10       9.532303771779e-14      -3.036234842360e-12       1.693794605208e-15       1.567907111666e-12       3.323955180151e-13      -1.421072507229e-15 
  195       7.441736862115e-10       9.465687804370e-14      -2.884556371590e-12       1.713395000033e-15       1.543765931730e-12       3.283605778765e-13      -1.371537763416e-15 
  196       7.461991093844e-10       9.407731477173e-14      -2.729670844734e-12       1.733108776014e-15       1.520088273091e-12       3.243490966134e-13      -1.321524824761e-15 
  197       7.481486082378e-10       9.358878543800e-14      -2.571620759215e-12       1.752934518603e-15       1.496871555152e-12       3.203626464845e-13      -1.271088241433e-15 
  198       7.500215927584e-10       9.319581072010e-14      -2.410451144997e-12       1.772870760852e-15       1.474112223740e-12       3.164027629714e-13      -1.220284476361e-15 
  199       7.518174846996e-10       9.290299503407e-14      -2.246209595039e-12       1.792915982836e-15       1.451805734082e-12       3.124709436907e-13      -1.169171926396e-15 
  200       7.535357177306e-10       9.271502713143e-14      -2.078946295764e-12       1.813068611063e-15       1.429946533772e-12       3.085686473055e-13      -1.117810943458e-15 
  201       7.551757375861e-10       9.263668069619e-14      -1.908714057517e-12       1.833327017898e-15       1.408528045739e-12       3.046972924380e-13      -1.066263855702e-15 
  202       7.567370022159e-10       9.267281494184e-14      -1.735568345031e-12       1.853689520975e-15       1.387542651219e-12       3.008582565806e-13      -1.014594988665e-15 
  203       7.582189819341e-10       9.282837520840e-14      -1.559567307885e-12       1.874154382615e-15       1.366981672722e-12       2.970528750086e-13      -9.628706864268e-16 
  204       7.596211595691e-10       9.310839355937e-14      -1.380771810972e-12       1.894719809245e-15       1.346835357004e-12       2.932824396916e-13      -9.111593327655e-16 
  205       7.609430306124e-10       9.351798937880e-14      -1.199245464955e-12       1.915383950814e-15       1.327092858036e-12       2.895481982057e-13      -8.595313723115e-16 
  206       7.621841033688e-10       9.406236996828e-14      -1.015054656734e-12       1.936144900209e-15       1.307742219973e-12       2.858513526454e-13      -8.080593317046e-16 
  207       7.633438991054e-10       9.474683114393e-14      -8.282685799080e-13       1.957000692673e-15       1.288770360121e-12       2.821930585353e-13      -7.568178407497e-16 
  208       7.644219522014e-10       9.557675783343e-14      -6.389592652337e-13       1.977949305223e-15       1.270163051912e-12       2.785744237426e-13      -7.058836535725e-16 
  209       7.654178102974e-10       9.655762467304e-14      -4.472016110922e-13       1.998988656063e-15       1.251904907870e-12       2.749965073882e-13      -6.553356697755e-16 
  210       7.663310344451e-10       9.769499660458e-14      -2.530734139489e-13       2.020116604007e-15       1.233979362579e-12       2.714603187595e-13      -6.052549555936e-16 
  211       7.671611992566e-10       9.899452947246e-14      -5.665539881676e-14       2.041330947891e-15       1.216368655658e-12       2.679668162215e-13      -5.557247650504e-16 
  212       7.679078930541e-10       1.004619706207e-13       1.419687502819e-13       2.062629425995e-15       1.199053814725e-12       2.645169061295e-13      -5.068305611135e-16 
  213       7.685707564067e-10       1.021028286285e-13       3.427166883055e-13       2.084009788163e-15       1.182018358843e-12       2.611113911024e-13      -4.586445090506e-16 
  214       7.691496003269e-10       1.039213564692e-13       5.455206892314e-13       2.105470018824e-15       1.165259722383e-12       2.577508132169e-13      -4.111777477764e-16 
  215       7.696442963485e-10       1.059215008067e-13       7.503152043617e-13       2.127008127911e-15       1.148778570057e-12       2.544355981167e-13      -3.644249348013e-16 
  216       7.700547391054e-10       1.081072264125e-13       9.570325955183e-13       2.148622079122e-15       1.132575138585e-12       2.511661034852e-13      -3.183794647502e-16 
  217       7.703808465825e-10       1.104825158920e-13       1.165603115976e-12       2.170309789528e-15       1.116649229459e-12       2.479426178243e-13      -2.730334496403e-16 
  218       7.706225603658e-10       1.130513694105e-13       1.375954891397e-12       2.192069129175e-15       1.101000201709e-12       2.447653592324e-13      -2.283776991574e-16 
  219       7.707798458935e-10       1.158178044191e-13       1.588013900759e-12       2.213897920702e-15       1.085626964663e-12       2.416344741836e-13      -1.844017009337e-16 
  220       7.708526927059e-10       1.187858553806e-13       1.801703957294e-12       2.235793938940e-15       1.070527970717e-12       2.385500363062e-13      -1.410936008243e-16 
  221       7.708411146966e-10       1.219595734955e-13       2.016946689417e-12       2.257754910528e-15       1.055701208093e-12       2.355120451610e-13      -9.844018318470e-17 
  222       7.707451503626e-10       1.253430264282e-13       2.233661521660e-12       2.279778513517e-15       1.041144193609e-12       2.325204250204e-13      -5.642685114768e-17 
  223       7.705648630551e-10       1.289402980327e-13       2.451765655605e-12       2.301862376981e-15       1.026853965438e-12       2.295750236465e-13      -1.503760690047e-17 
  224       7.703003412299e-10       1.327554880788e-13       2.671174050816e-12       2.324004080623e-15       1.012827075874e-12       2.266756110702e-13       2.574496803821e-17 
  225       7.699516986982e-10       1.367927119778e-13       2.891799405774e-12       2.346201154385e-15       9.990595840974e-13       2.238218783696e-13       6.593973254108e-17 
  226       7.695190748770e-10       1.410561005089e-13       3.113552138806e-12       2.368451078056e-15       9.855470489387e-13       2.210134364486e-13       1.055670055951e-16 
  227       7.690026350396e-10       1.455497995446e-13       3.336340369023e-12       2.390751280883e-15       9.722845216406e-13       2.182498148155e-13       1.446485860246e-16 
  228       7.684025705662e-10       1.502779697772e-13       3.560069897247e-12       2.413099141173e-15       9.592665386242e-13       2.155304603617e-13       1.832077722140e-16 
  229       7.677190991946e-10       1.552447864447e-13       3.784644186948e-12       2.435491985909e-15       9.464871142523e-13       2.128547361405e-13       2.212693818308e-16 
  230       7.669524652707e-10       1.604544390564e-13       4.009964345177e-12       2.457927090353e-15       9.339397335935e-13       2.102219201452e-13       2.588597715483e-16 
  231       7.661029399988e-10       1.659111311193e-13       4.235929103494e-12       2.480401677658e-15       9.216173451867e-13       2.076312040882e-13       2.960068567691e-16 
  232       7.651708216925e-10       1.716190798639e-13       4.462434798907e-12       2.502912918474e-15       9.095123538047e-13       2.050816921795e-13       3.327401313472e-16 
  233       7.641564360253e-10       1.775825159703e-13       4.689375354800e-12       2.525457930557e-15       8.976166132189e-13       2.025723999051e-13       3.690906873116e-16 
  234       7.630601362808e-10       1.838056832937e-13       4.916642261869e-12       2.548033778379e-15       8.859214189626e-13       2.001022528061e-13       4.050912345888e-16 
  235       7.618823036034e-10       1.902928385913e-13       5.144124559053e-12       2.570637472734e-15       8.744175010961e-13       1.976700852566e-13       4.407761207260e-16 
  236       7.606233472491e-10       1.970482512472e-13       5.371708814468e-12       2.593265970349e-15       8.630950169700e-13       1.952746392432e-13       4.761813506137e-16 
  237       7.592837048358e-10       2.040762029993e-13       5.599279106338e-12       2.615916173491e-15       8.519435439897e-13       1.929145631427e-13       5.113446062089e-16 
  238       7.578638371562e-10       2.113805968912e-13       5.826723653847e-12       2.638585085783e-15       8.409540854764e-13       1.905886355222e-13       5.462968281036e-16 
  239       7.563642117503e-10       2.189637584070e-13       6.053955194875e-12       2.661270290944e-15       8.301252380561e-13       1.882964541060e-13       5.810363535147e-16 
  240       7.547853188235e-10       2.268275611740e-13       6.280891805837e-12       2.683969502292e-15       8.194573838793e-13       1.860377861796e-13       6.155532497343e-16 
  241       7.531276768325e-10       2.349738101110e-13       6.507450357788e-12       2.706680409086e-15       8.089507081558e-13       1.838123465808e-13       6.498376132780e-16 
  242       7.513918327250e-10       2.434042403302e-13       6.733546511384e-12       2.729400676464e-15       7.986051961663e-13       1.816197969525e-13       6.838795718066e-16 
  243       7.495783621781e-10       2.521205160386e-13       6.959094711848e-12       2.752127945378e-15       7.884206302727e-13       1.794597449964e-13       7.176692860472e-16 
  244       7.476878698377e-10       2.611242294397e-13       7.184008183925e-12       2.774859832533e-15       7.783965869296e-13       1.773317437261e-13       7.511969517152e-16 
  245       7.457209895576e-10       2.704168996353e-13       7.408198926850e-12       2.797593930328e-15       7.685324336953e-13       1.752352907206e-13       7.844528014356e-16 
  246       7.436783846385e-10       2.799999715264e-13       7.631577709306e-12       2.820327806790e-15       7.588273262426e-13       1.731698273778e-13       8.174271066643e-16 
  247       7.415607480671e-10       2.898748147158e-13       7.854054064387e-12       2.843059005513e-15       7.492802053698e-13       1.711347381673e-13       8.501101796102e-16 
  248       7.393688027554e-10       3.000427224086e-13       8.075536284559e-12       2.865785045598e-15       7.398897940119e-13       1.691293498843e-13       8.824923751561e-16 
  249       7.371033017794e-10       3.105049103148e-13       8.295931416621e-12       2.888503421591e-15       7.306545942514e-13       1.671529309024e-13       9.145640927806e-16 
